id,user_location,date,text,source
1347145392736112642,London,2021-01-07 11:37:45,Thank god mum &amp; dad just had their second dose of BioNTech/Pfizer vaccine 💉 the way it was designed to be taken tha… https://t.co/VJ7Y1w9fPO,Twitter for iPhone
1347122104890761216,Cornwall UK,2021-01-07 10:05:12,"When I had my #PfizerBioNTech vaccine yesterday, I asked the #nurse about the #OxfordVaccine she said it would most… https://t.co/lQFtzNofZH",Twitter Web App
1347116681299189760,"Dubai, Karnataka ",2021-01-07 09:43:39,"Covid Vaccine: Is it Halal or Not?
#COVID19
#coronavirus #PfizerBioNTech
#AstraZeneca

https://t.co/JGyEhC63xF via @TheClarionIndia",Twitter for Android
1347104591075282944,,2021-01-07 08:55:37,"“I’ve had my COVID vaccination”. I had my vaccine yesterday, for anyone worrying about side effects I have some ten… https://t.co/icMjIfjL7s",Twitter for iPhone
1347091162394451968,"Roma, Lazio",2021-01-07 08:02:15,I got the vaccine! #COVID #VaccinoAntiCovid #VaccineDay #PfizerBioNTech https://t.co/Z4TbKvZu92,Twitter for Android
1347051603241611266,,2021-01-07 05:25:03,Got the #PfizerBioNTech vaccine !!,Twitter for Android
1347040180234973184,Malaysia,2021-01-07 04:39:40,#NSTworld Roughly one in a hundred thousand people who received the #PfizerBioNTech #Covid19 #vaccine have had seve… https://t.co/5nLXzx5mPL,TweetDeck
1347013235380203522,"Atlanta, GA",2021-01-07 02:52:36,In trying to explain mRNA vaccines I have decided it’s like 3D printing from your cells. #PfizerBioNTech #modernavaccine #WearAMask,Twitter for iPhone
1347009550315122688,"Los Angeles, California",2021-01-07 02:37:57,"Vaccinated - dose 2/2 ✔️
This for my family, my friends, my patients, and literally for EVERYONE. 
Here’s to the be… https://t.co/0Fbf5PWPjn",Instagram
1347001020862390274,"Minnesota, USA",2021-01-07 02:04:04,I just received my 1st #PfizerBioNTech #vaccine for #COVID19 tonight ⁦@MayoClinic⁩. I hesitated to join the #selfie… https://t.co/gHmS3qB23g,Twitter for iPhone
1346982555577249792,"Middle of Nowhere, USA",2021-01-07 00:50:41,Second #COVIDVaccine in my arm! Yay!!  Thank you #PfizerBioNTech  ⁦@macroliter⁩ ⁦@EMERL9⁩ https://t.co/0pXOhoboTR,Twitter for iPhone
1346970598489030657,,2021-01-07 00:03:10,Our team are getting their Covid-19 vaccinations. Have you had yours? #Covid19 #NHS #PfizerBioNTech #StaySafe… https://t.co/MP8v534Oj1,Twitter for iPhone
1349986337865289729,,2021-01-15 07:46:39,"As they say in the ""Science World"", never let your findings, interfere with your funding...😏
#monsanto… https://t.co/EsY443rz39",Twitter for Android
1349977589176102913,"Beijing, CHINA",2021-01-15 07:11:53,"23 people in #Norway have died after receiving the #PfizerBioNTech #COVID19 #vaccine, the Norwegian Medicines Agenc… https://t.co/TbutX0sGko",Twitter Web App
1349965679517200387,Mayfair london UK 02030877570,2021-01-15 06:24:33,"Let’s irradiate. 
Let’s preserve life
Lets claim normality 
#vaccinate #vaccinessavelives #vaccineresearch… https://t.co/7kQ9SgXc5O",Twitter for iPhone
1349964212471271424,Washington D.C.,2021-01-15 06:18:44,"#Hungary had received 129,860 doses of #PfizerBioNTech and #Moderna vaccines from the EU and had vaccinated over 96… https://t.co/CqTMm3iMnj",Twitter Web App
1349960622205767683,"Polokwane, South Africa",2021-01-15 06:04:28,"Am definitely taking no vaccine. You go scream your lungs out you want 🤚

 #Pfizer #AstraZeneca #Sinovac… https://t.co/IyDPV3XFzs",Twitter for Android
1349952280074858496,"New York, New York",2021-01-15 05:31:19,"This is #PfizerBioNTech #PfizerCovidVaccine #Covid_19 #vaccine **You can find Brant GRINER on FB
If you wanna hear… https://t.co/HsxBh5hByw",Twitter Web App
1349931300979785729,,2021-01-15 04:07:57,"covidvaccine SYMPTOMS OF MY SISTER AFTER GETTING PFIZER COVID VACCINE 2021

https://t.co/1jytcWN4Gz

#PfizerVaccine… https://t.co/nKj2iA7hs7",Twitter Web App
1349925811370008580,"Wisconsin, USA",2021-01-15 03:46:08,"Hey,hey! My #covidvacccine update is up, check it out in my IG and FB story. 
.
.
.
#covidround2 #Pfizer… https://t.co/MMKCJ2S46z",Instagram
1349922589272023044,Malaysia,2021-01-15 03:33:20,"#NSTnation Registration for #Covid19 #vaccination for Malaysians will be opened soon, Health Minister Datuk Seri Dr… https://t.co/9r21WyB60Q",TweetDeck
1349921031641722881,"Northern California, USA",2021-01-15 03:27:08,Johns Hopkins Scientist: ‘A Medical Certainty’ Pfizer Vaccine Caused Death of Florida Doctor… https://t.co/RTg0Czewgu,Twitter Web App
1349909266761564161,.int,2021-01-15 02:40:23,Fatal #ITP Idiopathic Thrombocytopenic Purpura: 56yo OBGYN dies of stroke (before emergency splenectomy) when… https://t.co/kIpzn2xMlZ,Twitter for Android
1349907663367380994,"KSCKD, C2 Riyadh",2021-01-15 02:34:01,@APIC Completed ✔️ two doses of COVID vaccine 💉 #IGotTheShot #PfizerBioNTech #WeloveourIPs https://t.co/xBlUu07fX7,Twitter for iPhone
1349905625199702018,Malaysia,2021-01-15 02:25:55,"If you're relatively healthy, not a frontliner, and below 60, you'll have to wait.
#MashableSEA #Malaysia #vaccine… https://t.co/sXTfT0YjOh",Twitter Web App
1349891631156064256,"San Jose, CA",2021-01-15 01:30:19,"Getting my Vaccine tomorrow, little scary but it must be done #KickCoronasArse #PfizerBioNTech",Twitter for iPhone
1349889657161580545,"South East, England",2021-01-15 01:22:28,@DeborahMeaden @BorisJohnsons To first jab 10 million people in the next four weeks won’t they HAVE  to extend the… https://t.co/OqWTAGlg5M,Twitter for iPhone
1349888847136616450,,2021-01-15 01:19:15,It happened!!!! #CovidVaccine  #PfizerBioNTech #IGotMyVaccineAtUHN  #UHN https://t.co/QrwNYiixEv,Twitter for iPhone
1349888051745615873,HTX,2021-01-15 01:16:05,#ThursdayThoughts S/p my second dose and WOW it definitely knocked me off of my feet. Interesting the variability i… https://t.co/gr0g0sVyqQ,Twitter for iPad
1349885106945740800,Scotland,2021-01-15 01:04:23,"Source: https://t.co/qz9mdzWMbw

#Pfizer #vaccine #PfizerBioNTech https://t.co/02bGp0BvZ4",Twitter for Android
1349883087816069120,Singapore,2021-01-15 00:56:22,"yay!  first dose of vaccination 💉🙏🏻 
thank you singapore,Glenegales Hospital for the free vaccine
#PfizerBioNTech https://t.co/CE01Et8o4U",Twitter for iPhone
1349875600098430976,,2021-01-15 00:26:37,The #Chinese invent the #virus but the #Turks invent the #Vaccine ! #FACT #PfizerBioNTech #BioNTech #UgurSahin https://t.co/OlUqPhRgc7,Twitter for iPhone
1349874491518836749,fuck off skid,2021-01-15 00:22:12,🎣⚠️ Hackers leak stolen #Pfizer COVID-19 vaccine data online #PfizerBioNTech #pfizercovid19vaccine https://t.co/3aWSoddxlA,Twitter Web App
1349871898843373571,"Yemassee, SC",2021-01-15 00:11:54,"SLEEVES UP 💪🏽 Today, YOUR Yemassee Police officers had the privilege of receiving their first dose of the… https://t.co/HOBprCcRR0",Twitter for iPhone
1349870779060649984,"Lugano, Switzerland.",2021-01-15 00:07:27,Pfizer vaccine trials used 2 doses- 2nd shot given 3-4 weeks after 1st jab  to get 95% protection; UK gives 2nd sho… https://t.co/uXoIJQjzEN,Twitter for iPhone
1349868601176539137,,2021-01-14 23:58:48,Entering Phase 4. Update: Pfizer has been approved by Philippine FDA as of 1/14/2021. Kindly read this link👇🏻… https://t.co/V61P4RmMpl,Twitter for iPhone
1349865558376808451,"Tucson, AZ",2021-01-14 23:46:43,Got my second dose today! #CovidVaccine #PfizerBioNTech #PfizerVaccine https://t.co/OT8ojnuOEp,Twitter for iPhone
1349858357813927943,Wales,2021-01-14 23:18:06,"First Covid vaccine done 💉 ✔️ 
#covidvaccine2021 #PfizerBioNTech #COVID19 #YsbytyEnfys #Llandudno @BetsiCadwaladr E… https://t.co/i5EFZj81Ft",Twitter for iPhone
1349856803174039552,,2021-01-14 23:11:55,😷💉The leaked #vaccine data is now circulating on hacker forums including Russian-speaking ones.… https://t.co/aHKqAXg63V,Twitter Web App
1349853983624613891,"Englewood, NJ",2021-01-14 23:00:43,Englewood Health #healthcareheroes vaccinated other community heroes today. By protecting #firstresponders we are o… https://t.co/mdPFtC34fz,Falcon Social Media Management 
1349849524320292865,"Weinheim, Germany",2021-01-14 22:43:00,"Laboratory tests have shown the #PfizerBioNTech vaccine is effective against 16 covid variants, including a key… https://t.co/wwoiGTadQx",TweetDeck
1349847213313298434,Angleterre. ,2021-01-14 22:33:49,"@yawnikova @darshandorsey @trvrb Old Yeller dude, take a look at my Tweets within the last 24 hours &amp; you will see… https://t.co/RSTP4gxA5N",Twitter for Android
1349846752124424196,"Midlands, UK",2021-01-14 22:31:59,Data relating to #PfizerBioNTech Covid-19 vaccine stolen in December 2020 following a #cyberattack of an unspecifie… https://t.co/n3QNurBdVu,Twitter Web App
1349841081857413122,"Dublin City, Ireland",2021-01-14 22:09:27,Very reassuring discussion on @RTE_PrimeTime @KingstonMills #vaccines #COVIDー19 #mutations #mRNA #PfizerBioNTech… https://t.co/P7UfxOKbS3,Twitter for iPhone
1349833811962589189,,2021-01-14 21:40:34,"After working in Care before and during the pandemic, I've finally had my #PfizerVaccine. Thankful and grateful to… https://t.co/Chhszga8da",Twitter for Android
1349829667818188805,,2021-01-14 21:24:06,Take the vaccine they say. #Pfizer #Sinovac #CovidVaccine #PfizerBioNTech #Covid19InSA #EFFPresser… https://t.co/RrZXFEZUlz,Twitter for Android
1349828922091966464,/philadelphia,2021-01-14 21:21:08,Got my first dose of the #PfizerBioNTech vaccine &amp; I feel great. I have a history of anaphylaxis so I had to wear a… https://t.co/iYwi18JlT8,Twitter for iPhone
1349827611812368384,"Manchester, England",2021-01-14 21:15:55,@RevSarah1 volunteering today at the Irish Centre for #CovidUK #vaccinationCovid #PfizerBioNTech https://t.co/6Na0I1lHBg,Twitter for iPhone
1349825403423227904,Toronto,2021-01-14 21:07:09,One dose down 💉 one to go 😎 #COVID19 #vaccine #PfizerBioNTech Thank you to all frontline workers and everyone at… https://t.co/8KbnTR4S93,Twitter for iPhone
1349823170665205763,"London, England",2021-01-14 20:58:17,"Lucky enough to gain my super powers today. 

Possibly post-nights delirium, but spent the day smiling at how impre… https://t.co/zdR1jIOEtw",Twitter for iPhone
1349821420256296980,Ireland,2021-01-14 20:51:19,Great tools and advice for pregnant women and their healthcare providers about #PfizerBioNTech vaccine during pregn… https://t.co/3oPyQxwaMp,Twitter for Android
1349821028344725520,"Tonypandy, Wales",2021-01-14 20:49:46,"Great to see an acceleration of #COVIDVaccination across @CwmTafMorgannwg 
Myself and team all had our… https://t.co/mKrk0vCUDh",Twitter for iPhone
1349818952927604739,Manchester,2021-01-14 20:41:31,"💉 Wasn't sure if this would happen as a student, but Im over the moon it has been!! 💪💙 #intmedicineawesome… https://t.co/2Nf0fqHVP9",Twitter for Android
1349818824053448705,,2021-01-14 20:41:00,"""We’ve been waiting patiently all week for the vaccine to arrive and we were thrilled early this morning to see the… https://t.co/yYgceJbBN6",Twitter Web App
1349815846621876226,"London, England",2021-01-14 20:29:10,"Daily News Briefing 

Concerns from Australian scientists over vaccine effectiveness of AstraZeneca, suggest Pfizer… https://t.co/gwxTmCmBbg",Sendible
1349811947932442624,"Kalamazoo, MI",2021-01-14 20:13:41,"@MysterySolvent I received my 2nd dose yesterday.
#PfizerBioNTech 
#KalamazooRepresent",Twitter Web App
1349806089491996672,"Riverside, California.",2021-01-14 19:50:24,How do #mRNA #COVIDー19 #vaccineswork? Why are 2 doses needed? Is the 2nd dose necessary? ThisQ&amp;A explains:… https://t.co/gL0vSb75yE,Twitter Web App
1349800322852548609,"Costa Mesa, CA",2021-01-14 19:27:29,Wonder if the band aid ill get with my Johnson and Johnson vaccine will help the erection I got from Pfizer dose… https://t.co/kL3gVfXs1e,Twitter for Android
1349800279554871296,,2021-01-14 19:27:19,Decisions by @NHSEngland to not prioritise #NHS workers for the #COVIDvaccine &amp; then deny them a timely 2nd dose of… https://t.co/ivQtxvHVlr,Twitter for iPhone
1349799732063793153,Dhaka,2021-01-14 19:25:08,".@albd1971 govt has secured 30 million doses of #CoronaVaccine from #Serum, 68 million shots from #COVAX and a furt… https://t.co/lab45DjYDg",Twitter for iPhone
1349798653259612161,"Zurich, Switzerland",2021-01-14 19:20:51,Just 12 hours until I will get my #PfizerBioNTech vaccine😀,Twitter Web App
1349797971693600772,"Manchester, England",2021-01-14 19:18:09,Feeling a bit proud of community #pharmacy today #vaccine #vaccinationCovid #AstraZeneca #PfizerBioNTech #COVIDー19 https://t.co/pw1hMG5MBc,Twitter for iPhone
1349795431635709952,Cranston RI,2021-01-14 19:08:03,What is a M-RNA vaccine #CovidVaccine #mRNA #PfizerBioNTech https://t.co/yRI52VpVjG,Twitter for iPhone
1349791377270386689,Cranston RI,2021-01-14 18:51:56,Getting Covid Vaccine 1st dose #CovidVaccine #PfizerBioNTech https://t.co/XiqniNe1AS,Twitter for iPhone
1349784551107735559,"Wales, United Kingdom",2021-01-14 18:24:49,"Got my Pfizer Covid-19 vaccine today .. toodaloo ✅ 🥳 
#PfizerBioNTech 
#CovidVaccine https://t.co/nzQvpKcpjK",Twitter for iPhone
1349780072182517762,"Romford, London",2021-01-14 18:07:01,"Proudly Vaccinated!
Our GP surgery has worked restlessly to get the hub off the ground!
💙
I have done it to protect… https://t.co/vcnh8fPX7Z",Twitter for Android
1349778938101456896,"London, UK",2021-01-14 18:02:31,A simple explanation of how the #mRNA vaccines by #PfizerBioNTech and #Moderna  work. #COVID19 #CovidVaccine https://t.co/PVP62CpbB3,Twitter for iPhone
1349775333634043908,,2021-01-14 17:48:11,No side effects from the vaccine. Feeling great! #CovidVaccine #PfizerBioNTech,Twitter for Android
1349774214388207617,,2021-01-14 17:43:44,2nd vaccine done!! Thank you @HalfordKathryn I didnt feel a thing 💉#PfizerBioNTech #CovidVaccine https://t.co/vROtUViLLa,Twitter Web App
1349774044216717312,"California, USA",2021-01-14 17:43:04,"2/2 Pfizer vaccine. Done!!! Had fatigue, HA, and chills 24 hours post vaccine with 1st dose. We’ll see with this on… https://t.co/rsUPpTzFUq",Twitter for iPhone
1349773316937027586,,2021-01-14 17:40:10,"#PfizerBionTech Vaccine for #IRAN
#moderna Vaccine For #IRAN

✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️",Twitter Web App
1349772145878921219,"Brighton, England",2021-01-14 17:35:31,"After three national lockdowns and numerous attempts at a tiered restriction system, it is fair to say we are no st… https://t.co/6BFJDut2sR",Twitter Web App
1349767718245978112,,2021-01-14 17:17:56,1st dose ✅  #CovidVaccine #PfizerBioNTech https://t.co/SS8dDVnxog,Twitter for iPhone
1349767283602817024,United Kingdom,2021-01-14 17:16:12,"🚨 The leaked #vaccine data is now circulating on hacker forums including Russian-speaking ones. (From @WAK4S)

More… https://t.co/KV45rnjbKr",Twitter Web App
1349765020914106368,"Louisiana, USA",2021-01-14 17:07:13,"I have never taken a flu shot, yet here I am feeling #privliged to take the #pfizerbiontech #covidvacccine praying… https://t.co/b578zMrckr",Instagram
1349764643129061376,"Romford, London",2021-01-14 17:05:42,"Had my first dose today, second due in April #PfizerBioNTech #CovidVaccine #bookyourvaccine https://t.co/oHPSQsejWR",Twitter for iPhone
1349764460437762049,"Birmingham, England",2021-01-14 17:04:59,Got my COVID vaccine today! #vaccine #PfizerBioNTech #CoronaVaccine https://t.co/NfcBwAxj9d,Twitter for iPhone
1349762758385008641,Summo Secretum,2021-01-14 16:58:13,"You can now read the #PfizerVaccine Hack here: https://t.co/Wxjtvd4LrB
#PfizerBioNTech #coronavirus… https://t.co/3ybU9VJ6Qw",Twitter Web App
1349761290416361473,⚓Infinite Ocean of Strange,2021-01-14 16:52:23,"I shared this because my parents were given #PfizerBioNTech #vaccine today.

Great.

But the government have gamble… https://t.co/SVx8RupUgS",Twitter Web App
1349761154009214978,Chesterfield,2021-01-14 16:51:51,"One down,one to go!! Thank you @pfizerinc @nhsengland #covidvaccinated✔️ #pfizerbiontech #protectthenhs @ Northern… https://t.co/jrMdNYSYxv",Instagram
1349760633563131904,"Leicester, England",2021-01-14 16:49:47,Vaccinated! ✅ Thank you @Leic_hospital #PfizerBioNTech #vaccination,Twitter for Android
1349759786464796676,"Miami, FL",2021-01-14 16:46:25,"Got mine today! 💉🦠 Prevention has always being better than cure, get your vaccine ✔️ #CovidVaccine #prevention… https://t.co/uurNrKTlhW",Twitter for iPhone
1349758927400022017,"Weinheim, Germany",2021-01-14 16:43:00,"Laboratory tests have shown the #PfizerBioNTech vaccine is effective against 16 covid variants, including a key… https://t.co/cwhk3gGKW7",TweetDeck
1349758135842594816,"Liverpool, England",2021-01-14 16:39:51,"Today my dad had his first #COVID19 #PfizerBioNTech #vaccination All the staff at  
The Bousfield Surgery in… https://t.co/4ZTkCi2RF7",Twitter for iPhone
1349757640512073729,Budapest,2021-01-14 16:37:53,"Zsuzsanna Francia, daughter of #BioNTech biochemist Katalin Karikó, is a two-time olympic gold medalist in rowing.… https://t.co/wuUcH9EpK3",Twitter Web App
